t_ms,F_nl_pN,F_v1_pN,z_nl_pm
0.7133566783391696,176.18318486760143,106.8908584531076,0.00502380548154745
0.7138569284642322,163.8963209216529,103.09626673225218,0.0050309297778984635
0.7143571785892947,151.74178171382013,99.19982963155114,0.00503805817658584
0.7148574287143572,139.76758364608227,95.20539631188329,0.005045190373742412
0.7153576788394197,128.02103068429707,91.11691274133673,0.005052326070009593
0.7158579289644822,116.54852748430856,86.93841779712324,0.005059464971719994
0.7163581790895448,105.39539607074565,82.67403927570203,0.005066606792057553
0.7168584292146073,94.6056967927581,78.32798981506755,0.0050737512521906005
0.7173586793396699,84.22205426398838,73.90456273322417,0.005080898082373379
0.7178589294647324,74.28548897440479,69.40812778695988,0.005088047023011676
0.7183591795897949,64.83525523921227,64.84312685510965,0.005095197825688341
0.7188594297148574,55.90868612501184,60.21406955056656,0.005102350254144665
0.71935967983992,47.541045965856476,55.52552876539117,0.00510950408521371
0.7198599299649825,39.76539105179613,50.782136153399165,0.005116659109701933
0.7203601800900451,32.61243904029198,45.98857755470517,0.005123815133215602
0.7208604302151076,26.110447606376415,41.14958836673693,0.005130971976928744
0.7213606803401702,20.285102810952353,36.26994886629342,0.0051381294782896015
0.7218609304652326,15.159417628232907,31.354479487269067,0.005145287491662784
0.7223611805902951,10.753641033181454,26.408036058702745,0.00515244588890461
0.7228614307153577,7.085178008118149,21.435505007872077,0.005159604559869326
0.7233616808404202,4.168520784482517,16.441798533148553,0.0051667634128442445
0.7238619309654828,2.015191591402236,11.43184975140545,0.005173922374912048
0.7243621810905453,0.633697137222704,6.410607824748635,0.005181081392238852
0.7248624312156079,0.029495003832140817,1.3830330714081132,0.005188240430286879
0.7253626813406703,0.20497208653067617,3.645907934395705,0.005195399473950889
0.7258629314657329,1.1594351646214582,8.671247268770355,0.0052025585276178656
0.7263631815907954,2.8891136399727806,13.688020565791614,0.005209717615149674
0.726863431715858,5.387174432733358,18.691271921640382,0.005216876779788801
