t_ext,tau,x_m,v_m_s
0.6603301650825413,0.33016508254127064,213.8756221532477,647.783891945973
0.6613306653326663,0.33066533266633313,214.52422109003473,648.7653826913456
0.6623311655827914,0.3311655827913957,215.17380200855803,649.7468734367184
0.6633316658329164,0.3316658329164582,215.82436490881753,650.7283641820909
0.6643321660830415,0.33216608304152073,216.47590979081335,651.7098549274637
0.6653326663331666,0.3326663331665833,217.12843665454537,652.6913456728364
0.6663331665832916,0.3331665832916458,217.78194550001356,653.672836418209
0.6673336668334167,0.33366683341670833,218.4364363272181,654.6543271635818
0.6683341670835418,0.3341670835417709,219.09190913615888,655.6358179089544
0.6693346673336668,0.3346673336668334,219.7483639268358,656.6173086543271
0.6703351675837919,0.33516758379189593,220.40580069924906,657.5987993996998
0.671335667833917,0.3356678339169585,221.06421945339855,658.5802901450726
0.672336168084042,0.336168084042021,221.7236201892842,659.5617808904451
0.673336668334167,0.3366683341670835,222.38400290690618,660.5432716358179
0.674337168584292,0.337168584292146,223.0453676062643,661.5247623811905
0.6753376688344171,0.3376688344172086,223.70771428735875,662.5062531265633
0.6763381690845423,0.3381690845422711,224.37104295018946,663.487743871936
0.6773386693346672,0.3386693346673336,225.03535359475632,664.4692346173085
0.6783391695847923,0.3391695847923962,225.7006462210595,665.4507253626813
0.6793396698349174,0.3396698349174587,226.3669208290989,666.432216108054
0.6803401700850424,0.3401700850425212,227.0341774188745,667.4137068534267
0.6813406703351675,0.34067033516758377,227.70241599038638,668.3951975987993
0.6823411705852926,0.3411705852926463,228.37163654363448,669.3766883441721
0.6833416708354176,0.3416708354177088,229.0418390786188,670.3581790895447
0.6843421710855427,0.34217108554277137,229.71302359533942,671.3396698349175
0.6853426713356677,0.34267133566783387,230.3851900937962,672.3211605802901
0.6863431715857928,0.3431715857928964,231.05833857398932,673.3026513256627
0.6873436718359179,0.34367183591795897,231.73246903591865,674.2841420710355
0.6883441720860429,0.34417208604302146,232.40758147958414,675.2656328164081
0.689344672336168,0.344672336168084,233.08367590498597,676.2471235617809
0.6903451725862931,0.34517258629314657,233.76075231212405,677.2286143071535
0.6913456728364181,0.34567283641820906,234.43881070099826,678.2101050525262
0.6923461730865432,0.3461730865432716,235.1178510716088,679.1915957978989
0.6933466733366683,0.34667333666833416,235.7978734239556,680.1730865432717
0.6943471735867933,0.34717358679339666,236.47887775803855,681.1545772886442
0.6953476738369184,0.3476738369184592,237.1608640738578,682.136068034017
0.6963481740870435,0.34817408704352176,237.8438323714133,683.1175587793897
0.6973486743371685,0.34867433716858426,238.52778265070498,684.0990495247623
