state,alpha_true,alpha_estimated,r_squared
deep_anesthesia,1.3123640297557515,1.3008629525992224,0.9771307921635596
deep_anesthesia,1.603551563141768,1.6379284699663352,0.9933025432695137
deep_anesthesia,1.191273895625263,1.1898990234948896,0.9937802225462022
deep_anesthesia,1.6977052209294885,1.78876778578927,0.9945918818563549
deep_anesthesia,1.9201974379626223,1.9428759004077607,0.9936447962727227
deep_anesthesia,1.5069538496188915,1.3905798493230337,0.982742536135949
deep_anesthesia,1.2565001347568268,1.2391122908099672,0.9739813786575486
deep_anesthesia,1.6337125232674254,1.76896644819457,0.9817258801554579
deep_anesthesia,1.4174561441610471,1.6039786954378896,0.9955124261085552
deep_anesthesia,1.5307708457746998,1.6657360939995707,0.9856401033083517
deep_anesthesia,1.4519582257994958,1.2999244482039087,0.9933031460781573
deep_anesthesia,1.4460518786776684,1.3684638663568427,0.9907443296282271
deep_anesthesia,1.9850825183607785,1.9277724323002585,0.9933814773561053
deep_anesthesia,1.349177504041788,1.5361405703933146,0.994371673177432
deep_anesthesia,1.299131947540082,1.3680573180208582,0.9971663260785057
deep_anesthesia,1.3190817572573852,1.3108052525493603,0.9871344807009628
deep_anesthesia,1.5620307652203014,1.6564795305630458,0.9960017850364589
deep_anesthesia,1.456904656767132,1.4410681993633012,0.984721577424206
deep_anesthesia,1.3201104047480652,1.4535440922594254,0.9970744173542399
deep_anesthesia,1.4824383296730292,1.3611571190298055,0.9760230888768613
deep_anesthesia,1.4785306355098073,1.3907933020431327,0.9784370299513082
deep_anesthesia,1.7954745121261722,1.7550330961133893,0.9882591561292663
deep_anesthesia,1.7956367871278003,1.83099945514711,0.9888715262907786
deep_anesthesia,1.2108779598446875,1.2688101209198364,0.9919750819859244
deep_anesthesia,1.7800199623655628,1.9642955296522415,0.9905459433539086
deep_anesthesia,1.512489395332626,1.3706022558466577,0.9872779805492871
deep_anesthesia,1.7955853472319072,1.6678493426227607,0.9828970297615497
deep_anesthesia,1.64959907972544,1.6939477779683543,0.9968699649578574
deep_anesthesia,1.9072085665680225,1.941410431403104,0.9896400932953099
deep_anesthesia,1.4244261092077297,1.3967911550635197,0.9711910640448985
deep_anesthesia,1.3763206294078696,1.2524169021460017,0.9823529565127467
deep_anesthesia,1.7876057443746525,1.746195309056977,0.9958223461305501
deep_anesthesia,1.896654531184152,1.8810406210789394,0.9951781976071079
deep_anesthesia,1.822671785815897,1.8393555373311952,0.9946592216752678
deep_anesthesia,1.538610160591623,1.5391249307837718,0.9780282794712132
deep_anesthesia,1.2057576511441694,1.1884011015543172,0.9953544368555858
deep_anesthesia,1.5170954500696594,1.5521181343915331,0.9957751886523614
deep_anesthesia,1.3272803214536364,1.270669264089586,0.9944212345104891
deep_anesthesia,2.0194874414750448,2.0763260175750142,0.997731055231175
deep_anesthesia,1.5122687328481728,1.5660121605576534,0.9970277312448743
deep_anesthesia,1.8167872881926967,1.8304870428922007,0.9893328449298827
deep_anesthesia,1.5885124858045614,1.5339630252691534,0.9945630177489841
deep_anesthesia,1.6603279433807385,1.6651083143122631,0.9885449456947787
deep_anesthesia,1.6311921104282747,1.6364035295491592,0.9982265095407464
deep_anesthesia,1.2297851083097004,1.2229373042457121,0.9836086345042738
deep_anesthesia,1.5503185614523476,1.6798238287075167,0.9916849334873288
deep_anesthesia,1.4739972053489738,1.4004226178250003,0.9736155408693389
deep_anesthesia,1.7175453502677707,1.670927277611797,0.9943887722527149
deep_anesthesia,1.483972586424038,1.4295541582853202,0.9908979256073283
deep_anesthesia,1.1065810874187691,1.0980434849376712,0.9824832444716788
deep_anesthesia,1.7089052859636282,1.6485589323373468,0.987862325219457
deep_anesthesia,1.4189898094108895,1.535060780135292,0.9921049848003087
deep_anesthesia,1.2183153231587982,1.2078885106761896,0.9761480347305408
deep_anesthesia,1.5993475513551436,1.5775383754380596,0.9760241954537338
deep_anesthesia,1.618621079871548,1.716658022419003,0.986969928089657
deep_anesthesia,1.2415393250143096,1.3652978050617868,0.9800968217978294
deep_anesthesia,1.746260852713737,1.6895136327149551,0.9930385464564211
deep_anesthesia,1.6039658005342052,1.6023959923918378,0.9867408164105217
deep_anesthesia,1.5666004258898079,1.6415745238389912,0.9966112227313336
deep_anesthesia,1.5128097690035405,1.536526845892736,0.9942598170275586
deep_anesthesia,1.6825204628059487,1.716449252464045,0.9867052014307485
deep_anesthesia,1.591167535677628,1.568598373313451,0.9827764276845291
deep_anesthesia,1.2643744209299892,1.2542385390916284,0.984240208570182
deep_anesthesia,1.5345783369575385,1.5932398928820573,0.9823298067737826
deep_anesthesia,1.5690172372030164,1.6330566008607559,0.994332552899474
deep_anesthesia,1.5755279143573282,1.6039496464780758,0.9949488621952038
deep_anesthesia,1.5776548509852868,1.613284471460627,0.9613037241427156
deep_anesthesia,1.392054640369646,1.464844342010444,0.9981374636701692
deep_anesthesia,1.5565656320237407,1.6488916889539134,0.9979448710865099
deep_anesthesia,1.2679326287799697,1.275580628346293,0.9618959507601255
deep_anesthesia,1.4615790638740647,1.4493354815298383,0.9923055651895746
deep_anesthesia,1.389694519979674,1.4222944725161886,0.9907255696605024
deep_anesthesia,1.8916263230603552,1.8687809539250986,0.987222423730679
deep_anesthesia,1.4272430940780259,1.4342700308724743,0.9917570220034937
deep_anesthesia,1.56476785326549,1.636843799453226,0.9923314001778006
deep_anesthesia,1.5110959837530762,1.6711067564581237,0.9886889668195724
deep_anesthesia,1.5515163498420874,1.5151392034680757,0.9815488952300933
deep_anesthesia,1.710662055928374,1.650910671133662,0.993047051399037
deep_anesthesia,1.32277746973047,1.38674157448983,0.9844057917885471
deep_anesthesia,1.4966671733404113,1.4906894564255788,0.9930964113377109
deep_anesthesia,1.6743689139748181,1.6517183249588157,0.9982633335687113
deep_anesthesia,1.4355877207043337,1.410093960391078,0.9921727065618958
deep_anesthesia,1.548519187430692,1.5852806366010512,0.9966177135610651
deep_anesthesia,1.4101429304128383,1.3953923667897674,0.9925297494633002
deep_anesthesia,1.9852171227706106,1.8853487141596637,0.993019673868961
deep_anesthesia,1.6763392853915484,1.711849704718618,0.9928395652120238
deep_anesthesia,1.3354102748275285,1.3913775877678547,0.9891665820864757
deep_anesthesia,1.6464696159301049,1.6702941645141969,0.9932668699370195
deep_anesthesia,1.3691108532897385,1.2938868856521242,0.9615387687593157
deep_anesthesia,1.605414239735623,1.6303677490081845,0.9884606565519684
deep_anesthesia,1.5986508352386064,1.5856936805408248,0.9773034567131457
deep_anesthesia,1.7157699133017927,1.7905791109456402,0.9962318113133192
deep_anesthesia,1.3497953217218952,1.2959801377851259,0.9967628738067057
deep_anesthesia,1.0646440598056304,1.0020417699860074,0.9533237715718607
deep_anesthesia,1.5025802591136612,1.6234500186469947,0.9955343713823108
deep_anesthesia,1.701250159886543,1.5805575396230835,0.9854913568912925
deep_anesthesia,1.5175928554948552,1.5244137146074839,0.9769906878902286
deep_anesthesia,1.4194663577526536,1.4522325096895896,0.9850405003774872
deep_anesthesia,1.3908547918727612,1.4364295386580583,0.9818233434283037
deep_anesthesia,1.2643307750386308,1.3137260108939808,0.965516102968191
deep_anesthesia,1.1301183988243189,1.0856152668956471,0.9805523518748437
deep_anesthesia,1.1915614211625554,1.0786156982006303,0.9942066804229169
deep_anesthesia,1.7322422804823228,1.6331910557350182,0.9972417497179262
deep_anesthesia,1.2330346364823013,1.1499580629446888,0.9858489219376317
deep_anesthesia,1.7082215633049127,1.533703444121623,0.9927896793479257
deep_anesthesia,1.7611553156575042,1.7132776123988902,0.9908089183589519
deep_anesthesia,1.4664736949023272,1.4357124831191557,0.9784313235590718
deep_anesthesia,1.1957134038171384,1.1770449599974129,0.9820892851257448
deep_anesthesia,1.571710891977964,1.565514116302831,0.9905539423628915
deep_anesthesia,1.6220267090175868,1.6452762595584933,0.9953043676911584
deep_anesthesia,1.3649921977161064,1.3591847214680943,0.9937989896488628
deep_anesthesia,1.6587870241821019,1.6413782038872924,0.994924021021892
deep_anesthesia,1.6313012166350453,1.6433605015981496,0.9862961475702883
deep_anesthesia,1.6648173161088526,1.738819557377703,0.9892860974507705
deep_anesthesia,1.590340040195188,1.6002076044014486,0.9842043218245223
deep_anesthesia,1.1425722824831097,1.265885454468239,0.9827990174488532
deep_anesthesia,1.7898584856807653,1.824529075229172,0.9905393442704525
deep_anesthesia,1.3988758828161623,1.441964058747209,0.9787791177242811
deep_anesthesia,1.7829487638719625,1.779975087543166,0.9817345239587355
deep_anesthesia,1.5234082071162527,1.6168079528504475,0.9838848748697941
deep_anesthesia,1.3878885309811264,1.3296137285418137,0.9872578102028718
deep_anesthesia,1.66976109154629,1.676833866446455,0.9858485737042717
deep_anesthesia,1.0565432579492864,1.0866442558722598,0.9842807256515808
deep_anesthesia,1.6562857838931055,1.667648312533342,0.9871980096732881
deep_anesthesia,1.5511119397973607,1.55146971003277,0.9816335344883472
deep_anesthesia,2.1142673403212005,2.269116975504107,0.990410290032777
deep_anesthesia,1.8443928576264352,1.715453765505777,0.9921440693723922
deep_anesthesia,1.507418468387291,1.5650362589460847,0.9924019487982976
deep_anesthesia,1.4394450909748924,1.3217519055371747,0.9815244868562248
deep_anesthesia,1.2329354922488989,1.286399933919928,0.985208748112212
deep_anesthesia,1.5636510493166855,1.6610258143413554,0.9867877250104196
deep_anesthesia,1.7833322616595912,1.691375032100203,0.9903749728234736
deep_anesthesia,2.119339102754411,2.1487396092754407,0.9946697207302712
deep_anesthesia,1.62352413301693,1.6559689018854387,0.9947609956879208
deep_anesthesia,1.7466078266901892,1.8070864824251494,0.9884255162791509
deep_anesthesia,1.3555399624092814,1.3351042212970463,0.9928854086865538
deep_anesthesia,1.208942204819757,1.3163547324170113,0.973306484120246
deep_anesthesia,1.1047567871219377,1.0805074332434907,0.9893988163851503
deep_anesthesia,1.7438862165909546,1.688633286771779,0.9929280528353274
deep_anesthesia,1.5764262551781607,1.6590062970344095,0.9968721790672704
deep_anesthesia,1.7481931197477065,1.6671975563285384,0.9937669278671588
deep_anesthesia,1.5556771390641766,1.4167009007765248,0.9906254981632973
deep_anesthesia,1.5143328279501702,1.4958702012211305,0.9918251660432263
deep_anesthesia,1.0905666229673057,1.0838835033059004,0.9937243704386544
deep_anesthesia,1.434233834682552,1.4093583688718307,0.9886256422219483
deep_anesthesia,1.6793415556737408,1.7004065448577084,0.9863598224826211
deep_anesthesia,1.893931336990219,1.9622217861928426,0.9919380840303702
deep_anesthesia,1.5785814718028783,1.7296045494238468,0.9861656711700998
deep_anesthesia,1.420194413690016,1.3338056508381142,0.9687773540355727
deep_anesthesia,1.4628526473163004,1.5019720486130288,0.9908159313841398
deep_anesthesia,1.7804419179006539,1.7403962325393478,0.9921261438867751
deep_anesthesia,1.5230051132685614,1.3605030970787984,0.9915763748056617
deep_anesthesia,1.3789872618556058,1.3736507519723788,0.9915995298809434
deep_anesthesia,1.0,0.9593697734308156,0.9863860127650927
deep_anesthesia,1.6435862771645329,1.7247187625862976,0.985175993604416
deep_anesthesia,1.3569324861810665,1.457650190326136,0.968481025713506
deep_anesthesia,1.6407591767501637,1.6609188843962686,0.9851602844560411
deep_anesthesia,1.6087613307776236,1.7540060288548123,0.9937249341097005
deep_anesthesia,1.5439740284747892,1.5837409847787174,0.995299693935417
deep_anesthesia,1.7460968712716705,1.8014065706674538,0.991017197401934
deep_anesthesia,1.4246449060524289,1.603749875904538,0.9933248093246846
deep_anesthesia,1.5249557159354823,1.5690755729840988,0.9888891435995218
deep_anesthesia,1.4747716900245365,1.4489072983445705,0.987467264952398
deep_anesthesia,1.7245542480466685,1.7488068085220914,0.9891603625335776
deep_anesthesia,1.7325961760783684,1.6603769491535338,0.9945993224694045
rem_sleep,1.972652794892451,1.8891182674642717,0.9946565748774046
rem_sleep,2.022480829690291,1.9531791990013612,0.995547335820034
rem_sleep,2.174142903611384,2.0749661040146608,0.9909643709925245
rem_sleep,2.001510051278387,1.758043933480401,0.9984364915400099
rem_sleep,2.0294408507661297,1.9217060485138486,0.9973606578506329
rem_sleep,2.303331884445813,2.2179197486377715,0.9836167899186636
rem_sleep,2.2133892796684966,2.0890890384641185,0.990727201927812
rem_sleep,2.026594581972096,2.20411277334783,0.9962089529498203
rem_sleep,2.136333355455393,2.19922457099381,0.9948532182933015
rem_sleep,1.76087259804119,1.7419955380024374,0.9955904701250494
rem_sleep,2.001241174151348,2.0806245639144394,0.9965153698551793
rem_sleep,1.8239273004352363,1.9425175876546616,0.9836873750066387
rem_sleep,1.8867449006134251,1.7956856504677654,0.9937084930749477
rem_sleep,1.901283678592585,2.0354898763825235,0.9990102761861889
rem_sleep,1.9391395247551622,1.8011261680944248,0.9951333509477727
rem_sleep,1.9598240851147533,2.132200936226096,0.9951045908261521
rem_sleep,2.1331434445070596,2.1744371221450427,0.9970331528030817
rem_sleep,2.066756404984128,2.016065552175187,0.995281423506583
rem_sleep,1.6934346947710255,1.6164693853931564,0.9953860585837973
rem_sleep,1.9667902612722359,1.9665392594560116,0.9858941570658231
rem_sleep,1.9012829760362457,1.8852666053036342,0.9972930635212564
rem_sleep,1.8127127466350352,1.8010944677870815,0.9814309687530538
rem_sleep,1.9545370884331978,2.021868789798216,0.9960886162138928
rem_sleep,2.0507891649673793,1.971168269010739,0.9861011981542112
rem_sleep,1.9659858805024784,1.9809717912323628,0.9857811590668503
rem_sleep,1.9075777806661058,1.9739555790656294,0.9984514188722634
rem_sleep,2.1056507901721395,2.206203914028725,0.9936860353127143
rem_sleep,2.2969922552435897,2.2821955588199634,0.9945684601769842
rem_sleep,1.816015913014705,1.7885333018256726,0.9887727861712609
rem_sleep,2.136179095655674,2.187251707811137,0.9969218751234362
rem_sleep,2.1237326056593178,2.1513886566266347,0.9912945902148161
rem_sleep,1.8954452795952708,1.8761633300595444,0.9978472459976312
rem_sleep,2.20946985506836,2.2903674395469396,0.9897629172897758
rem_sleep,2.0546255094713617,2.0761790204652253,0.9973039894040977
rem_sleep,2.0639808935039814,2.041543086174847,0.9883661866646779
rem_sleep,2.1281476008760674,2.114152781651157,0.9948491697343328
rem_sleep,1.892570822958001,1.8888736725266433,0.9934445646374074
rem_sleep,1.8825036864912406,1.8399589353658135,0.992836451025372
rem_sleep,2.1124332556167693,2.3546392410959807,0.9950860196910888
rem_sleep,2.2480452824044788,2.171221036319691,0.9976166368187859
rem_sleep,1.9948742177698509,1.8796173538962204,0.9945683329779655
rem_sleep,1.965218303740815,1.9886845071693289,0.9891627549168454
rem_sleep,1.815219696780038,1.7761560041571056,0.982790657794407
rem_sleep,1.9664496088703125,2.0664568964096985,0.9991084442115525
rem_sleep,2.2039608882555526,2.185900871943333,0.9953285738681837
rem_sleep,2.020902681184839,2.072673129560266,0.9978899855535549
rem_sleep,2.0197284095117234,1.9825067948779485,0.9958365833322613
rem_sleep,1.8794092434909255,1.8454949837494568,0.9913356404599686
rem_sleep,2.0643091989941103,2.087777726204372,0.9975706299531082
rem_sleep,1.9269767191222553,1.9321149396463402,0.9930912380236497
rem_sleep,1.8640238328600844,1.8489998494453745,0.9848924951593983
rem_sleep,1.9585801870278252,2.0572834653143235,0.9981168201823246
rem_sleep,1.7050927380548124,1.6485367754856157,0.9752879825934355
rem_sleep,2.2564558850910994,2.254967604135201,0.9969252371853079
rem_sleep,2.4233000374757596,2.450127338868053,0.9922448414711538
rem_sleep,2.2115468459885967,2.2948502571317917,0.9901745164909035
rem_sleep,2.1916450024711716,2.0685564585039793,0.9980389752640512
rem_sleep,2.0075640146209164,1.777872536402619,0.9924394727928117
rem_sleep,1.8228213589106423,1.8250159197162255,0.9921808044930586
rem_sleep,1.8708893017290344,1.9722874495685396,0.9912016796326566
rem_sleep,1.9024289000811174,1.887895884015605,0.9943431618288218
rem_sleep,1.926316337807433,1.9065135328335867,0.9985312591997112
rem_sleep,2.1270666811159105,2.2083120102225786,0.9966790971268588
rem_sleep,1.9283890652603275,2.0177852817299513,0.9826496729306478
rem_sleep,2.118673047554634,2.2738937974884084,0.9829749397789703
rem_sleep,2.0959142063288825,2.0208613526863672,0.9959505137802338
rem_sleep,2.125581423009302,2.16061703233207,0.9909477509529808
rem_sleep,1.7717836861901772,1.7216457504373568,0.993533594124948
rem_sleep,1.8948404703531219,1.8990165217635786,0.9913388351880122
rem_sleep,1.8902550102219138,1.946542885855318,0.993997497562853
rem_sleep,2.0349931372336068,1.9447330230406308,0.989007547363502
rem_sleep,1.647789740434876,1.6357913121419416,0.9827107207861236
rem_sleep,1.9175683113784934,1.979423121915442,0.991022765967957
rem_sleep,2.2632966605949956,2.2842832333927716,0.9930852736116823
rem_sleep,2.103076621264797,2.1423679989862605,0.9969791128838651
rem_sleep,2.0575482535800185,2.096111572318765,0.99832333259079
rem_sleep,2.157960457639237,2.171620911159507,0.9963393474621579
rem_sleep,2.15396290657019,2.018600709533716,0.9903165881198327
rem_sleep,1.9837123757329416,1.9981782901791731,0.9974959257643334
rem_sleep,1.8715848758844154,1.9584417427617788,0.9893695558040179
rem_sleep,2.0137578424622546,2.0626086519722038,0.9859991381392752
rem_sleep,2.06603720453156,2.226582246678182,0.9929992909935588
rem_sleep,2.2408535161731264,2.458566342276907,0.9926622402747645
rem_sleep,2.015773997277682,1.9981338864344707,0.9969489331781676
rem_sleep,2.1137367164232197,2.306414092054084,0.9907490532366405
rem_sleep,2.0086434144739393,1.9749574372442167,0.9958644214263926
rem_sleep,1.8793598117825874,1.856737828217175,0.9923510421016288
rem_sleep,2.11308680977882,2.0360768588192046,0.9927931804396721
rem_sleep,2.101274660148244,2.2215567962456233,0.9893429407259329
rem_sleep,2.1648609593830948,2.353051885199557,0.9903018976156744
rem_sleep,1.8912988682476544,1.86443667613055,0.9968871509300605
rem_sleep,1.979406339813445,1.939064129853069,0.9925736573278278
rem_sleep,2.028065230583341,2.0446266620245424,0.9878813825941248
rem_sleep,1.86552958433747,1.759318801852915,0.9959403348774657
rem_sleep,1.8848406285847081,1.8603534114117108,0.9912396750906097
rem_sleep,2.1426916083314795,2.1494433268787296,0.9965905371428161
rem_sleep,2.105832284719398,2.1789110913929646,0.9929799268385542
rem_sleep,2.1028337544825777,2.152150496462852,0.9965509226945386
rem_sleep,2.131117112272679,2.043404876097482,0.9912531086786938
rem_sleep,2.0050327395227363,2.1091411786065914,0.9959426429853709
rem_sleep,1.9918473088399697,2.012831887981264,0.9881181202371745
rem_sleep,1.9589011290255436,1.9778020393698876,0.9979993226057683
rem_sleep,2.0695167407174093,2.0287594625824346,0.9974617491930493
rem_sleep,2.0916659143169034,2.178431560541459,0.9956121083642536
rem_sleep,2.192823042456348,2.206722022685201,0.9929694239518543
rem_sleep,1.99433873056871,2.1310687394329904,0.9910989708079289
rem_sleep,1.8871566767357797,1.916150909167884,0.9962678029995315
rem_sleep,1.9225909735204478,1.7607397820499653,0.9831019231034894
rem_sleep,2.0981962989236758,2.1805990167826517,0.9962009909921651
rem_sleep,1.8744340509879633,1.8327022088988725,0.9929983643267846
rem_sleep,2.0806048137402238,2.0718540676069086,0.9885325287945258
rem_sleep,1.8230723815039231,1.8386868655149264,0.9863967481424163
rem_sleep,1.892295037674159,1.927495586970003,0.9986685107105234
rem_sleep,1.7269010760201045,1.533258769629126,0.9801428525141982
rem_sleep,2.0209522947927847,1.9362211200001445,0.992196189605175
rem_sleep,2.2268352365998396,2.283091943475641,0.9875799137614508
rem_sleep,1.890142588160738,1.8692390728487436,0.9978856193998376
rem_sleep,2.0664129981963657,2.058528653358556,0.995687301928176
rem_sleep,1.9353350015711461,1.8901932954761664,0.9870643631566096
rem_sleep,1.8986432704761962,1.8964114039555913,0.9958813248257657
rem_sleep,2.107222503272011,2.212380235056204,0.9964127492626923
rem_sleep,2.192316258713977,2.142545362257554,0.9922872003212231
rem_sleep,1.8479309388545415,1.917942500349712,0.9987113084558197
rem_sleep,2.002222401489576,1.9254511353527943,0.9991913613285955
rem_sleep,2.116364807792409,2.090849215983385,0.9947586416526344
rem_sleep,1.760776121764877,1.761213366027379,0.9750396705189098
rem_sleep,1.837286534876178,1.7548551965840546,0.9908516131417922
rem_sleep,1.9620277249935583,1.84474459764079,0.9901305972546893
rem_sleep,2.089726190448585,2.07076977234974,0.9861059882539805
rem_sleep,1.834506088576306,1.9049507927349796,0.9856774176468804
rem_sleep,1.8060550981394707,1.8374422353770177,0.9933164452526977
rem_sleep,2.1042901250378354,2.033970587355039,0.9949327894396932
rem_sleep,2.166405735418893,2.1632947130693063,0.9942864361061097
rem_sleep,2.141188459500338,2.1778742455482463,0.9971749801483939
rem_sleep,1.9222346552183744,1.923729491722683,0.9945177786708984
rem_sleep,1.9643279176777368,2.033322763109371,0.9953460693722536
rem_sleep,2.1888567506095855,2.1867522932370287,0.994085339996098
rem_sleep,1.8743926873475638,1.9150492254180276,0.9889665472404502
rem_sleep,1.9257679012731022,1.8590139094030007,0.9902216598342707
rem_sleep,1.8811586068742794,1.67405920753776,0.9831607211785243
rem_sleep,1.8901576384354697,1.7721064753917795,0.9870611110683987
rem_sleep,1.6770485842033818,1.7176125027415283,0.9977810975147993
rem_sleep,1.7186286360728553,1.8012830231210462,0.9863876143509436
rem_sleep,2.08496982261643,2.1723088720703623,0.9853924137215277
rem_sleep,1.8193536601190736,1.7408944298512072,0.9868887183173486
rem_sleep,1.9948530003875287,1.9215531569179212,0.9920013550282812
rem_sleep,2.121589245972289,2.1827350389552023,0.996474963263337
rem_sleep,1.9200722688709724,1.9162164559859696,0.9942255772223888
rem_sleep,1.7091800135927633,1.8016345424143185,0.9888973664699622
rem_sleep,1.858093997262267,1.839336157968271,0.9888255399060488
rem_sleep,1.958775143291416,1.8361093022353787,0.9991880456396093
rem_sleep,2.0445750720837363,1.9763301118870358,0.9888488582060951
rem_sleep,2.0887867859366884,2.0397001525073013,0.994598680465172
rem_sleep,2.0084368006359767,2.0739931117627135,0.9989435906837403
rem_sleep,1.8919755644480272,1.9833692226191246,0.999130359106473
rem_sleep,2.0357836297312706,2.0605687266955335,0.9981974311698188
rem_sleep,1.8983956656917347,1.9074757526988602,0.9975303591449873
rem_sleep,2.0392106753820816,1.9583461844312753,0.9933624519567106
rem_sleep,2.1119474783838688,2.1417973205428216,0.9917656814231026
rem_sleep,2.0183832735426157,2.0162981803165962,0.9934205065239563
rem_sleep,2.0780841193765807,2.1192411647422422,0.9964260710792808
rem_sleep,2.147783025921365,2.0905142012952704,0.990416708944462
rem_sleep,2.0405695263095835,1.9952949806120936,0.9995749980298579
rem_sleep,2.2875889301756107,2.154894403713002,0.9971751144387735
rem_sleep,1.9497443161972472,2.019206835986097,0.9940201680775311
rem_sleep,1.8683455229725159,1.8914125879200403,0.998292706780857
rem_sleep,2.011861078694392,1.862078940115069,0.9717470087653057
rem_sleep,2.159156278877537,2.0770333101500986,0.9933096392023865
rem_sleep,2.0147656435886874,1.9711086024583717,0.994505201899996
rem_sleep,1.9886971638110664,1.9732218722436814,0.9894403042601464
rem_sleep,2.021772304425553,2.078708295424957,0.9958743741660805
rem_sleep,2.026949905830738,1.9647437108475012,0.993865418241526
rem_sleep,2.1842172940671394,2.1837009752223,0.9957115930900703
rem_sleep,1.8870103682394288,1.738945677913842,0.9906570891082721
rem_sleep,2.0864534026420714,2.0784429311265926,0.9879007596990884
rem_sleep,2.122652946958183,2.093756233352122,0.9923612495363984
rem_sleep,2.2931993815193734,2.2792548482500634,0.9974995677143224
rem_sleep,1.9869958769621934,1.9749173162980038,0.9931486394751367
rem_sleep,1.8928080781813554,1.81459133889022,0.9951255950494983
rem_sleep,2.1006308291752895,2.3398628138844404,0.9975462127577862
rem_sleep,2.1630373426683502,2.2376038934938958,0.9867506390827856
rem_sleep,1.777689008677636,1.8820295576284303,0.9922139248235325
rem_sleep,1.7388980845268924,1.804054341959747,0.9961326101535734
rem_sleep,1.6658300663995127,1.6500162274638686,0.9928217120577678
rem_sleep,1.8267455239387973,1.9736108601789037,0.9949286741967736
rem_sleep,1.9513891724297328,2.015157287524182,0.9891480789174181
rem_sleep,1.9227703006394328,1.8279092487440924,0.9929147053738225
rem_sleep,2.1348562299255684,2.053979271482423,0.9962475367736172
rem_sleep,2.0261773492318693,2.0699264124301093,0.9985707802776838
rem_sleep,1.7814042846521696,1.79950431239776,0.9817743646659973
rem_sleep,2.081237439799912,2.0017939511535925,0.9976785867490223
rem_sleep,2.1075754961919935,2.2570352648012535,0.9977247847233344
rem_sleep,1.9000165653150431,1.8369120252608893,0.988607939019306
rem_sleep,2.0459684480974354,2.020500813235541,0.9885674066698807
rem_sleep,1.9229005582507492,1.9076528692765697,0.9874345078849355
rem_sleep,1.8291415000790434,1.786164338023918,0.9944173102791611
rem_sleep,1.9306826054300217,1.8738256575929846,0.9812152817268174
rem_sleep,2.230300057495777,2.324126837763629,0.9962392478576864
rem_sleep,1.9508588710861832,1.8949392213451806,0.9866131564142018
rem_sleep,1.9836719178900948,2.004606748426321,0.996159879776511
nrem_sleep,1.9331821280985353,1.9357969566606723,0.9981214520975265
nrem_sleep,1.935307230881328,2.036692410810473,0.9982488854230567
nrem_sleep,1.5431756716774208,1.4990090833882919,0.9877742642316004
nrem_sleep,2.04958964090258,2.0698694998406544,0.9943959320294269
nrem_sleep,1.8374450347333227,1.8422573264953999,0.9868652987343621
nrem_sleep,1.5855517692328558,1.6060318464636607,0.9877677728644452
nrem_sleep,1.5849091342189987,1.5412176292221043,0.9873557903196922
nrem_sleep,1.8303996756420184,1.849708833610114,0.995216793062564
nrem_sleep,1.6177105733660264,1.6150617480357325,0.9882519716717678
nrem_sleep,1.7740186395173734,1.8488344018623968,0.9825534791764148
nrem_sleep,1.8599887199050027,1.8586316040224389,0.9839434985622038
nrem_sleep,1.3877712356426046,1.2142367890031829,0.9734669072337677
nrem_sleep,1.7813732126619002,1.7828810647615132,0.9960406767078769
nrem_sleep,1.6461047069397308,1.74120793417354,0.9863296970108131
nrem_sleep,1.5414048586455975,1.5209459451607197,0.9945698856999643
nrem_sleep,1.3971325396475285,1.4064659352124351,0.9993596097253032
nrem_sleep,1.2485392200649392,1.2059922337738647,0.9732759279356441
nrem_sleep,2.143185466292273,2.189673675076003,0.9924305964159528
nrem_sleep,1.5574338953139257,1.6132264370468672,0.9927995854622617
nrem_sleep,1.7775863920110577,1.949520511893333,0.9987954698150706
nrem_sleep,1.5821590469580231,1.6272808061086679,0.9934975388269301
nrem_sleep,1.8906920113800794,1.8869085775971075,0.9946665100889871
nrem_sleep,1.8908002260171302,1.836745893558697,0.9923839983509178
nrem_sleep,1.8210378106785654,1.9904053817273928,0.9904375612270659
nrem_sleep,1.6605244260034522,1.7622321091965898,0.9947213987366793
nrem_sleep,1.7165241569562077,1.8173203628034929,0.9912985863124253
nrem_sleep,1.5566984945299764,1.606957516422803,0.9938130406500502
nrem_sleep,1.7621058569741024,1.8895309318402902,0.9969002004104464
nrem_sleep,1.7352050023585956,1.5150855840462043,0.9920550163965213
nrem_sleep,1.9492006339111052,1.9977827716271694,0.995214710150296
nrem_sleep,1.5167365566910749,1.48872044538458,0.9964128533764514
nrem_sleep,1.3170668029948973,1.19141579177287,0.996333269983626
nrem_sleep,1.3425864025862273,1.402062013246485,0.9770597900934723
nrem_sleep,1.3953677211680202,1.3642625498774836,0.9956033592670646
nrem_sleep,1.7186097061388086,1.7536075064845535,0.9962315676895899
nrem_sleep,1.462769910785024,1.465420478211237,0.9719776880087665
nrem_sleep,2.1057034631911997,2.0569459320102683,0.9929201386668948
nrem_sleep,1.7114407891795744,1.6229994010866244,0.997862494164007
nrem_sleep,1.6239608934390475,1.6309728606084029,0.9961659883486698
nrem_sleep,1.6666076399626606,1.5515955348874808,0.9950526068052472
nrem_sleep,1.9893708147424563,1.860424404665601,0.9958031535740666
nrem_sleep,1.4737693875307478,1.474065470153409,0.9877995515805713
nrem_sleep,1.644009070774694,1.5353796721339394,0.9902101890029777
