t,mu_ratio,lambda,M2,m2,gamma
1.0420841683366733,2.8351197278580806,1.0252685724095913,0.2538926450217348,1.0013277033261256,0.8049154060091307
1.062124248496994,2.8925088753933,1.0257663089144937,0.25396847397463934,1.001353392767662,0.8050110980018861
1.0821643286573146,2.9510597072914253,1.0262645017273149,0.25404434018136773,1.0013790882028533,0.8051068346845014
1.1022044088176353,3.0107957386353075,1.026763151476672,0.2541202436781873,1.0014047896363023,0.8052026160985706
1.122244488977956,3.071740960505528,1.0272622587794757,0.25419618450082676,1.0014304970725558,0.8052984422850976
1.1422845691382766,3.1339198496156575,1.027761824253933,0.2542721626850751,1.0014562105161675,0.805394313285153
1.1623246492985972,3.1973573781425473,1.0282618485195452,0.25434817826678147,1.0014819299716964,0.8054902291398729
1.1823647294589177,3.2620790237556134,1.028762332197109,0.2544242312818553,1.0015076554437088,0.8055861898904598
1.2024048096192383,3.3281107798491343,1.0292632759087177,0.2545003217662664,1.0015333869367764,0.8056821955781825
1.222444889779559,3.3954791659816714,1.029764680277759,0.2545764497560446,1.001559124455478,0.8057782462443757
1.2424849699398797,3.4642112385268065,1.0302665459289155,0.25465261528728017,1.0015848680043986,0.80587434193044
1.2625250501002003,3.534334601539478,1.0307688734881668,0.25472881839612344,1.0016106175881292,0.8059704826778427
1.282565130260521,3.605877417842273,1.0312716635827863,0.25480505911878515,1.0016363732112672,0.8060666685281168
1.3026052104208417,3.6788684203361273,1.031774916841344,0.2548813374915362,1.0016621348784167,0.8061628995228615
1.3226452905811623,3.7533369235399885,1.0322786338937044,0.2549576535507077,1.0016879025941878,0.8062591757037422
1.342685370741483,3.829312835364057,1.0327828153710281,0.25503400733269116,1.001713676363197,0.8063554971124904
1.3627254509018036,3.906826669121351,1.0332874619057706,0.2551103988739381,1.0017394561900674,0.8064518637909037
1.3827655310621243,3.9859095557824107,1.0337925741316827,0.25518682821096056,1.0017652420794279,0.806548275780846
1.4028056112224447,4.06659325647806,1.0342981526838113,0.25526329538033055,1.001791034035914,0.8066447331242468
1.4228456913827654,4.148910175255266,1.0348041981984981,0.2553398004186805,1.0018168320641676,0.8067412358631024
1.442885771543086,4.232893372091183,1.0353107113133806,0.255416343362703,1.0018426361688368,0.8068377840394748
1.4629258517034067,4.318576576170653,1.035817692667391,0.255492924249151,1.0018684463545766,0.8069343776954924
1.4829659318637274,4.405994199432454,1.0363251429007574,0.25556954311483754,1.0018942626260474,0.8070310168733492
1.503006012024048,4.495181350389772,1.0368330626550035,0.25564619999663607,1.0019200849879166,0.807127701615306
1.5230460921843687,4.5861738482304135,1.0373414525729483,0.2557228949314801,1.0019459134448576,0.8072244319636893
1.5430861723446894,4.679008237202446,1.0378503132987056,0.25579962795636346,1.0019717480015502,0.8073212079608919
1.56312625250501,4.773721801291037,1.0383596454776853,0.2558763991083403,1.0019975886626808,0.8074180296493727
1.5831663326653307,4.870352579192385,1.0388694497565925,0.255953208424525,1.0020234354329418,0.8075148970716565
1.6032064128256511,4.968939379590748,1.0393797267834273,0.25603005594209205,1.0020492883170322,0.8076118102703346
1.6232464929859718,5.069521796744725,1.0398904772074857,0.25610694169827636,1.002075147319657,0.807708769288064
1.6432865731462925,5.1721402263890335,1.0404017016793592,0.2561838657303729,1.0021010124455276,0.8078057741675684
1.6633266533066131,5.276835881958165,1.0409134008509342,0.2562608280757371,1.0021268836993622,0.807902824951637
1.6833667334669338,5.383650811138467,1.0414255753753925,0.2563378287717844,1.002152761085885,0.8079999216831256
1.7034068136272544,5.492627912755247,1.0419382259072119,0.25641486785599066,1.0021786446098262,0.8080970644049558
1.723446893787575,5.603810954001735,1.0424513531021649,0.2564919453658919,1.002204534275923,0.8081942531601155
1.7434869739478958,5.7172445880167775,1.0429649576173199,0.25656906133908447,1.0022304300889182,0.8082914879916587
1.7635270541082164,5.832974371818365,1.0434790401110405,0.2566462158132249,1.0022563320535618,0.8083887689427056
1.783567134268537,5.951046784600148,1.0439936012429856,0.2567234088260299,1.0022822401746094,0.8084860960564423
1.8036072144288577,6.0715092463983416,1.0445086416741096,0.25680064041527656,1.002308154456823,0.8085834693761212
1.8236472945891782,6.194410137136471,1.0450241620667118,0.2568779106187996,1.002334074904971,0.8086808889450569
1.8436873747494988,6.319798816055633,1.0455401630863128,0.25695521947439537,1.002360001523801,0.8087783548064762
1.8637274549098195,6.447725641538073,1.046056645398952,0.25703256701996013,1.0023859343180783,0.8088758670037344
1.8837675350701402,6.578241991332019,1.0465736096710059,0.25710995329349967,1.002411873292587,0.8089734255803288
1.9038076152304608,6.711400283185938,1.0470910565701523,0.25718737833307953,1.002437818452118,0.809071030579823
1.9238476953907815,6.847253995900447,1.0476089867653713,0.25726484217682527,1.0024637698014678,0.8091686820458458
1.9438877755511021,6.9858576908063865,1.0481274009269435,0.2573423448629224,1.0024897273454394,0.8092663800220918
1.9639278557114228,7.127267033677638,1.0486462997264512,0.25741988642961633,1.0025156910888422,0.8093641245523213
1.9839679358717435,7.271538817087523,1.0491656838367782,0.25749746691521236,1.0025416610364917,0.8094619156803601
2.004008016032064,7.418730983217726,1.04968555393211,0.25757508635807586,1.0025676371932095,0.8095597534500996
2.024048096192385,7.568902647128952,1.050205910687933,0.25765274479663197,1.002593619563824,0.809657637905497
2.0440881763527052,7.722114120502585,1.050726754781035,0.2577304422693659,1.0026196081531693,0.8097555690905753
2.064128256513026,7.878426935862992,1.051248086889506,0.25780817881482276,1.002645602966086,0.8098535470494229
2.0841683366733466,8.037903871290078,1.051769907692736,0.25788595447160756,1.0026716040074206,0.8099515718261937
2.1042084168336674,8.200608975632138,1.052292217871418,0.25796376927838527,1.0026976112820267,0.8100496434651075
2.124248496993988,8.366607594229013,1.0528150181075455,0.25804162327388075,1.0027236247947633,0.8101477620104498
2.1442885771543083,8.535966395156,1.0533383090844133,0.258119516496879,1.0027496445504958,0.8102459275065714
2.164328657314629,8.708753395998952,1.053862091486618,0.2581974489862246,1.0027756705540962,0.8103441399978893
2.1843687374749496,8.885037991171378,1.0543863660000574,0.2582754207808224,1.0028017028104426,0.8104423995288855
2.2044088176352705,9.064890979784526,1.0549111333119312,0.25835343191963694,1.0028277413244193,0.8105407061441082
2.224448897795591,9.248384594081568,1.0554363941107399,0.2584314824416929,1.0028537861009166,0.8106390598881709
2.244488977955912,9.435592528447426,1.0559621490862856,0.2585095723860748,1.0028798371448318,0.8107374608057527
2.2645290581162323,9.626589969005739,1.056488398929672,0.258587701791927,1.0029058944610674,0.8108359089415987
2.284569138276553,9.821453623815026,1.057015144333304,0.2586658706984541,1.002931958054533,0.8109344043405194
2.3046092184368736,10.020261753676003,1.057542385990888,0.2587440791449202,1.0029580279301444,0.8110329470473909
2.3246492985971945,10.223094203562585,1.0580701245974315,0.2588223271706497,1.0029841040928231,0.8111315371071551
2.344689378757515,10.430032434689048,1.0585983608492442,0.25890061481502674,1.0030101865474972,0.8112301745648195
2.3647294589178354,10.641159557226375,1.0591270954439362,0.2589789421174955,1.003036275299101,0.8113288594654571
2.3847695390781563,10.8565603636808,1.0596563290804202,0.25905730911756003,1.0030623703525756,0.8114275918542068
2.4048096192384767,11.076321362948015,1.060186062458909,0.25913571585478434,1.0030884717128672,0.8115263717762727
2.4248496993987976,11.300530815056751,1.060716296280918,0.25921416236879247,1.003114579384929,0.8116251992769253
2.444889779559118,11.529278766615585,1.061247031249263,0.25929264869926816,1.0031406933737204,0.8117240744015001
2.464929859719439,11.762657086977335,1.061778268068062,0.25937117488595535,1.0031668136842071,0.8118229971953982
2.4849699398797593,12.000759505135429,1.062310007442734,0.2594497409686577,1.0031929403213609,0.811921967704087
2.50501002004008,12.243681647367225,1.0628422500799997,0.259528346987239,1.0032190732901598,0.8120209859730988
2.5250501002004007,12.491521075639222,1.0633749966878807,0.25960699298162276,1.0032452125955882,0.812120052048032
