time_s,alpha,phase,conscious,pci_proxy,entropy_proxy
139.9,1.5022767202228735,induction,False,0.14277423232493397,0.9256814610303701
140.0,0.9070843215687323,induction,False,0.14028954642924107,0.6416605959517365
140.1,1.2262200158433554,induction,False,0.1386193853926442,0.8203793608355628
140.20000000000002,1.267669047024865,induction,False,0.13677689697922835,0.8391074125943592
140.3,1.2675740022803788,induction,False,0.13797500371555338,0.8390656473593252
140.4,1.4257927471518232,induction,False,0.13987788629628936,0.901085809232965
140.5,1.3024142766186926,induction,False,0.13918605109717722,0.8540122475603734
140.6,1.2213923232604345,induction,False,0.14031675711083857,0.8181310257166649
140.70000000000002,1.538222109833647,induction,False,0.1404825131661534,0.9360283540460534
140.8,1.5908977042543686,induction,False,0.13931431345568757,0.9497905934846962
140.9,1.4090869517646782,induction,False,0.13762182083242186,0.8952465308275721
141.0,1.2544405210384868,induction,False,0.13629802937423077,0.8332423189991911
141.1,1.5289844805618187,induction,False,0.1352173729732625,0.9334433141345141
141.20000000000002,1.2853417376199157,induction,False,0.13421621620230173,0.8467790704035636
141.3,1.1297718772027003,induction,False,0.13372387688029194,0.7728109042878064
141.4,1.3635135506986578,induction,False,0.13526272191467412,0.878465499956731
141.5,1.2536134233905838,induction,False,0.13520874582661066,0.8328721234771828
141.6,1.2876864192027764,induction,False,0.13584112004497906,0.8477828087835512
141.70000000000002,1.424766566884655,induction,False,0.13712662250596655,0.9007319492279001
141.8,1.320887233104785,induction,False,0.1374766875988194,0.8616417549519776
141.9,1.4230531290978954,induction,False,0.13844353908672047,0.9001396924468811
142.0,1.1975737459763367,induction,False,0.13795894872800976,0.8068336320560654
142.1,1.3911665965403708,induction,False,0.13727639333450542,0.8887965660495293
142.20000000000002,1.0309386843986241,induction,False,0.13558265840459038,0.7182760499814792
142.3,1.551117135988948,induction,False,0.13484617133512952,0.9395512523191706
142.4,1.07048161363668,induction,False,0.1337896494440174,0.7407986708237588
142.5,1.2770023375746222,induction,False,0.13470471445258772,0.8431823140382319
142.6,1.5709438308218417,induction,False,0.1323061515895477,0.9447732411070491
142.70000000000002,1.3080116582918768,induction,False,0.13397297090809934,0.8563456404820126
142.8,1.442801198260638,induction,False,0.13381333550477287,0.9068588486020657
142.9,1.150699795834714,induction,False,0.13334917465231388,0.7836067489614411
143.0,1.5816743558762532,induction,False,0.13340458766430394,0.9475010966405357
143.1,1.360333572919072,induction,False,0.13389470313930615,0.8772480586196559
143.20000000000002,1.5267247929567749,induction,False,0.13564186335146966,0.9328031735194577
143.3,1.4840152875108932,induction,False,0.13532866182660183,0.9201279329432601
143.4,1.4937761935300489,induction,False,0.13370446873840677,0.923121237328922
143.5,1.6899524584045116,induction,False,0.1318978331657873,0.9711611565851782
143.6,1.259637824675743,induction,False,0.13087425850916468,0.8355591548047402
143.70000000000002,1.8028336339664037,induction,True,0.12874800994232433,0.9883376272315317
143.8,0.9669065357732184,induction,False,0.1266793819227557,0.6798153682515723
