time_s,delta_signal,theta_signal,alpha_signal,beta_signal,gamma_signal
4.659,-0.38194556244961053,0.12823836824057344,-0.1942452833614432,0.22497757745213948,0.6026868289104264
4.66,-0.3348796394282429,0.3484989336353934,-0.21476672663158378,0.10303783012342824,0.6976167465540002
4.661,-0.23309679122714566,0.2631286618659241,-0.013453685336259402,0.2441946983342092,1.0212422795449754
4.662,-0.31028243809399686,0.08997311045865891,-0.0867675847909268,0.17742062184553442,0.8011196284183135
4.663,-0.3323048845257372,0.15482673678418574,-0.24164637489244425,0.3434433425041853,0.7846668559776352
4.664,-0.3047251699453662,0.12069536417105882,-0.26069143930256794,0.21927775503901192,0.49815521332126006
4.665,-0.15598068258773712,-0.02000329458032364,-0.2053245972799981,0.304504541627151,-0.0737290617805317
4.666,-0.364356509670895,0.032107700968884975,-0.0669131116300517,0.3430334499745877,-0.4216912794497872
4.667,-0.18380606198422328,0.13644372986684022,-0.26788039053949037,0.279421341266809,-0.6892059890708415
4.668,-0.2511620044081183,0.07891961694604736,-0.38845264327593554,0.28027254379837097,-0.8017438350717224
4.669,-0.392016887880536,0.06261216445296941,-0.12118160654233065,0.18891883677300672,-0.9376277483470218
4.67,-0.38789011319960354,-0.04540697401796838,-0.3747289137401455,0.15017703959331202,-0.9534790766526483
4.671,-0.24068065051504894,-0.1127811404922443,-0.28084746365761404,0.11677481398887361,-0.8424398543840563
4.672,-0.4981851691069333,-0.04953348718673209,-0.5056065079653723,0.21867842207534496,-0.36759180569068994
4.673,-0.3344907778251718,0.03281702286037755,-0.2716089510690359,0.19334660180665098,-0.12774012591709108
4.674,-0.3602813284688132,0.02337933202889794,-0.5181404002787169,0.3460934227331242,0.21959145581512898
4.675,-0.3417185580805197,0.07201618707938008,-0.5167109252730914,-0.035203006244304544,0.2184903587916711
4.676,-0.3706949284875839,-0.25300031638037657,-0.6564575111788281,0.011181678754300227,0.3640136517827158
4.677,-0.395790522773791,-0.06069252841278319,-0.4266263347040962,0.2085759446526526,0.49477863586323667
4.678,-0.2689665569395929,0.025342106649756085,-0.34571137889099135,0.07575066637829037,0.385587310799266
4.679,-0.47999480189875005,-0.08580249618052409,-0.5467714459951404,0.12202066865193269,0.44415824931590897
4.68,-0.3543446219830621,0.15220144562576882,-0.5742547696792125,0.12077837893847258,0.3926283291786699
4.681,-0.3317698765367796,-0.09404361876515327,-0.5218232240946158,0.229258549658693,0.4499659414700268
4.682,-0.2678550118841517,0.028390630950923687,-0.38088912621972754,-0.093247716028483,0.045963490101017995
4.683,-0.3610222670511562,-0.20159454480523548,-0.4180160260682715,0.04327673902718096,0.3147057963487361
4.684,-0.38506142766019985,0.0053203607803877645,-0.5411667674106742,0.03749838771138884,-0.061967671929198775
4.685,-0.09252170941952009,0.11922606974905871,-0.25361040495082177,0.038530265579753656,-0.13945706341117348
4.686,-0.3065545367015383,-0.09067425291990959,-0.4784632572932713,0.02309227842326019,-0.343755531987331
4.687,-0.2704441653783911,-0.04117771326260018,-0.5304973217222417,-0.00572251368910285,-0.5786858262913074
4.688,-0.4308339349200988,-0.147246816207541,-0.3014303856379034,-0.15697988101924293,-0.7943556933660918
4.689,-0.48645552119748564,-0.04797687739766861,-0.6672013098581231,-0.02077617717845104,-0.5471575638386853
4.69,-0.35525074262955264,-0.22977668470250995,-0.4072723335799632,-0.08070857676868705,-0.5932494355145399
4.691,-0.3861135751002306,-0.0090633385049331,-0.4477376090928542,-0.11543041962499237,-0.19532537810928263
4.692,-0.3557437491239506,-0.12331884689653323,-0.5447868574790727,-0.18759637911089033,-0.14163105319991467
4.693,-0.3982298773821867,-0.08115281210748268,-0.167768798880784,-0.11781603808744993,0.3105246611647199
4.694,-0.42384292699810644,-0.3347972146878103,-0.308521133244596,-0.20959064919293788,0.4889692547028096
4.695,-0.28604323885706157,-0.16838906884595267,-0.543206820312057,-0.14534440121435172,0.9612649112302233
4.696,-0.400112305555578,-0.15980768800727463,-0.43695947973043625,-0.17556052049196666,1.0422898749230538
4.697,-0.5792335429748905,-0.1587622799235485,-0.31513100432382446,-0.24715354824151367,1.121993150347262
4.698,-0.3468561856351021,-0.2753469380025073,-0.2611114399529209,-0.19721249399702417,0.5953170820125383
4.699,-0.43802987753433986,-0.32219205198946343,-0.3034840220627809,-0.2625049219902285,0.38984174192794296
4.7,-0.5667893079532939,-0.3653467216845255,-0.21647535562125603,-0.40866366980388874,0.038995661040963706
4.701,-0.26160632832086705,-0.15466987846718744,-0.14608815231021538,-0.27010070250570084,-0.1725096323757157
4.702,-0.44696301317714965,-0.3502457339798664,-0.026494857459284538,-0.20855900152676485,-0.3391558486302771
4.703,-0.3824296981810005,-0.1963025692731331,-0.029657657792538067,-0.1109482417213902,-0.6084971891678409
4.704,-0.4036166124642609,-0.08247859280922995,-0.012840561643826909,-0.18850254811863432,-0.39686397327802325
4.705,-0.41983858579555183,-0.050620067023025545,-0.25595045733608923,-0.4406994822145489,-0.6723071799592474
4.706,-0.458354281363966,-0.13625155995037988,-0.04762818960214857,-0.4247532748824535,-0.47869256328746557
4.707,-0.26448553552292065,-0.14595193829773584,0.03689727185819294,-0.09316617410369529,-0.39814041045460447
4.708,-0.36989836556603645,-0.1945905877231757,0.01736597107400301,-0.36478921075426757,-0.29699045502811405
4.709,-0.4114257573008807,-0.07563053845104988,0.13275371926944773,-0.1641702088849553,-0.07571965080704171
4.71,-0.6190124799499374,-0.15766249956596215,0.12989880580522245,-0.03196768490703891,-0.030915904793404114
4.711,-0.3398637747794825,-0.2341207244899513,0.20427344125164654,-0.032026969435780234,-0.00462127338959642
4.712,-0.47014204308942154,-0.17771463181723818,0.13295370344446703,-0.12245833440336769,0.0007999218823095122
4.713,-0.5079352234292173,-0.2787227902331846,0.2545782097733349,-0.031977661906811776,0.4552982481732766
4.714,-0.5041040803713606,0.052539546642591445,0.24280582229720066,-0.04553732883143877,0.4359188245421286
4.715,-0.5996845166501837,-0.3207467430703942,0.3296551673147043,0.16394415666199208,0.45000886280384605
4.716,-0.4737360601688604,-0.10726596989410973,0.291391074318023,0.2061010161793982,0.5440796394613246
4.717,-0.6299515816718997,-0.12352363561463138,0.4115971824221898,0.224365533114156,0.6018874198796963
4.718,-0.6613117906304827,-0.18135276376721304,0.3135314417994287,0.34164648570122136,0.3851365118658976
4.719,-0.31528726330439566,-0.16371763251366755,0.3002932234940712,0.3218647616885766,0.22894547597039852
4.72,-0.41317093695539087,-0.21601339896684874,0.39977752389674037,0.4829687780327919,0.18426302398390199
4.721,-0.46392069753398435,-0.22621174268494793,0.3721367818728952,0.3860536778953305,-0.1178010828446509
4.722,-0.5268161196917633,0.1567476812477973,0.31117915266181384,0.7256259847997603,-0.350608793589906
4.723,-0.29819167067781793,-0.07110107277545116,0.26434721581706905,0.7225133615764789,-0.45143723102602434
4.724,-0.3451911367082332,-0.06739216927331036,0.313548955612075,0.6180063694308638,-0.6662955331263453
4.725,-0.40299173164152535,-0.024578954606566443,0.46038575726115166,0.7556388871747214,-0.8307920989740081
4.726,-0.5720876734298275,-0.1697767552186203,0.36796217011548993,0.5283048197385385,-0.530564877462958
4.727,-0.673799436281749,-0.009699573186369638,0.5576944844894326,0.5404321942283076,-0.2855339481943057
4.728,-0.46849806545530853,-0.10059448384705928,0.439191817115399,0.6066065025945456,-0.22185105079936637
4.729,-0.5591363839337256,-0.06313350370730347,0.332548744644293,0.481580165538243,0.33152198165110747
4.73,-0.3393198351035193,-0.07613638655598506,0.6071940201222655,0.42221440202262595,0.38155427112435764
4.731,-0.47053605517884245,-0.01996776945498975,0.46678664328120223,0.5043664139330054,0.48908188258232
4.732,-0.5416916927952905,-0.05703182365735557,0.4629193032816755,0.3071154613240452,0.5062584056105864
4.733,-0.6040539104690649,-0.10120167626978513,0.49183069659910067,0.24889633484438395,0.4128950767639035
4.734,-0.5983065128144841,0.04105741115052192,0.44125341240616567,0.25028201559403596,0.5740466189438991
4.735,-0.5832771807422427,0.032397419957543874,0.5215764681066528,-0.034303030693693615,0.1562926864249285
4.736,-0.49992652124091774,0.01187214647066595,0.536616235554453,-0.20277384441811847,0.30866638517827183
4.737,-0.5329058235922804,0.05540219363980266,0.4247689605585599,-0.17090790320375168,-0.1797739799680049
4.738,-0.5651394799986973,-0.11216720092746654,0.5276100500685817,-0.20136829394403855,-0.2726664128226397
4.739,-0.4257222972356487,-0.04470622159945573,0.3274090206566395,-0.41340817889865034,-0.1988543767767708
4.74,-0.4583106437864133,-0.1854122999871148,0.461975189643295,-0.4879710870889986,-0.23636799461250102
4.741,-0.4911967398307259,0.10298518436621767,0.4017877173494414,-0.45583611391154866,-0.2212209390072421
4.742,-0.44749617816678955,0.11243050944621177,0.3049128108358268,-0.8523165859991584,-0.1901471710575483
4.743,-0.5831914973054355,-0.09315419603826763,0.3695447405240217,-0.717763768200102,-0.18253080797750293
4.744,-0.3498953807455324,0.18258714587848648,0.43934822342646296,-0.8208900550520793,-0.1710680403351849
4.745,-0.5322051241644866,0.03837437799395342,0.2179053037867551,-0.8264445549024777,-0.2130380241673684
4.746,-0.37442418194088,0.10831634175014455,0.28439774331476003,-0.7052646652655812,-0.24430379259812687
4.747,-0.3849497811555103,0.021071997959888844,0.325039749512784,-1.017962509697773,-0.23088309717202038
4.748,-0.4180544242712943,0.040545564985902116,0.17237735312615662,-0.7028477262617191,-0.003027407187891587
4.749,-0.6147478613951306,0.018828460865117188,0.24774298993411115,-0.7367786637694652,0.02644038110207235
4.75,-0.6296600288141637,0.14805913594594458,0.06354238831632436,-0.5613041922786753,0.2843546996083678
4.751,-0.5874767334786272,0.08666906312412684,0.12326611324702862,-0.6205105981744597,0.4919333885960995
4.752,-0.5463828283173889,0.06034252892292838,0.14692620979087018,-0.2949579411490275,0.4741091822499135
4.753,-0.45709796547943216,0.06031694541856643,0.0592490274516308,-0.38908903426399544,0.5651844346285327
4.754,-0.3435437136906803,-0.04285164483983311,0.05446986601147948,-0.29127889531396195,0.5693711474559521
4.755,-0.6524272903754922,0.0393346168942918,0.09363955838670263,-0.40608890993893204,0.2674366230499868
4.756,-0.8015594439010951,0.1951870427449752,-0.023509384005021238,-0.2609264726218982,0.1631094018691459
4.757,-0.6730630886378814,-0.017674790245057567,-0.08881463296060194,-0.09764157121514186,-0.2409956560284836
4.758,-0.6897761706952918,0.06538824959537254,-0.22375039620728543,0.10021893287950008,-0.48728899307306006
4.759,-0.5138428012681704,0.022956734029089487,-0.04389152327600769,0.10214255927067113,-0.3637109904235929
4.76,-0.5446549765840338,0.10485230642371762,-0.11638464849587139,0.30450963923634217,-0.4644396738482374
4.761,-0.6128088916894128,-0.0031127033715677363,-0.070148245000306,0.33471972516853904,-0.5023042879186518
4.762,-0.5770346021832398,-0.02939694512734787,-0.2396179930791197,0.5916194352736003,-0.2688249294616007
4.763,-0.6157428565064442,0.11064333672655625,-0.3522945903526472,0.46057252152723044,-0.24121975464616857
4.764,-0.5432234138355546,0.2453351540760091,-0.2723609160313859,0.5520769726570832,-0.017711453513662326
4.765,-0.36259023015096636,0.2365398071617279,-0.40774831407163237,0.5410178997397267,-0.05290475312950829
4.766,-0.40085064110371826,0.08446589345154885,-0.4154846990686819,0.5919547314889055,0.24182874651442687
4.767,-0.45502305924641817,-0.05443247415270504,-0.4606971740407005,0.6372709640530967,0.04534137738782325
4.768,-0.3570470356758473,0.12994864986347238,-0.4568693530356298,0.5870394285162728,0.15893729280097416
4.769,-0.4410560183206962,0.11941837303322525,-0.48731608256486325,0.3821207174204459,0.1908424924318054
4.77,-0.5750263455417111,-0.056379085676145434,-0.42915242096003375,0.5743134392133001,0.1528103872931751
4.771,-0.547763575545486,-0.0344743432796913,-0.3042246672001788,0.6065087016531824,0.15865463750467593
4.772,-0.4291641542999056,0.15096846241624287,-0.3769195357706523,0.2134235197830764,0.20735102054929389
4.773,-0.41076534580319224,0.0979973665758171,-0.3189501970014771,0.4064367272968289,0.06744583738276524
4.774,-0.3960993103532994,-0.029649220106404816,-0.5097918490643724,0.2822214299753533,0.33302652550480993
4.775,-0.39518644054580315,0.10988718129325734,-0.46534358498789863,0.4039921103825581,0.1994303334452295
4.776,-0.31763687725758943,-0.14281802572636507,-0.3483858621515325,0.4149160331664467,0.19924314987446126
4.777,-0.387132094367448,-0.017538829241892095,-0.5296112734853757,0.22567512936193967,0.05565492081783033
4.778,-0.5029164007133844,0.06484735899207347,-0.541449291980499,0.318798665019815,-0.23438342756029992
4.779,-0.49753357413080207,0.23196080289262755,-0.42991179887302117,0.1123524445186036,-0.5533184963051035
4.78,-0.6068052208000226,-0.10061578697345579,-0.39378369336677205,0.042205068998168664,-0.513413549174209
4.781,-0.522897981749173,0.22503956406054657,-0.5025180176588712,-0.012096913838317874,-0.5383886139994117
4.782,-0.5503985653128829,0.22756176648265405,-0.5275272663741865,-0.0575679455899824,-0.4603975482634075
4.783,-0.6206907327799438,-0.11565105154555048,-0.3209870686812814,-0.05440799082142449,-0.3941341450749334
4.784,-0.5442255991233949,0.037484612142236064,-0.4055377054482923,-0.037701488732148375,-0.04619345437568686
4.785,-0.45213023924972845,-0.045211189788484867,-0.3643534984452474,0.03214420504796561,0.250255985291685
4.786,-0.43412328067486866,0.0642131900137515,-0.37305822751726325,0.041701145665446054,0.5123712121881556
4.787,-0.5692251127662585,-0.026447211870173643,-0.38292633117881925,-0.06856714486830198,0.8395840464657923
4.788,-0.5558574679496161,0.030298813452756746,-0.43659466208349546,-0.5118841713861348,0.8219031410331356
4.789,-0.47746770595958593,-0.06230159342355215,-0.36961634500571683,-0.27657647589762135,0.6205845650173317
4.79,-0.3600384086826168,-0.09106826149179403,-0.30934036372226853,-0.3031809344468416,0.48422629072971635
4.791,-0.46216848776700714,-0.016171473448593734,-0.2834877702123524,-0.30768909079667833,0.1300632273559491
4.792,-0.3497697909802212,0.17155138864654715,-0.22790320354448695,-0.10375845805270395,-0.017171266651376693
4.793,-0.6038311332484497,-0.033173873517553756,-0.29699615194053613,-0.13229697959714393,-0.3090164526573677
4.794,-0.2664253589670909,-0.03471086934443159,-0.2907331394179205,-0.1662057988607484,-0.34708099646583274
4.795,-0.648888557375567,-0.19184222537625317,-0.19113109928363697,-0.35095032811010995,-0.3992034727416695
4.796,-0.46955994801337014,-0.2746768223503461,-0.2855559829883322,-0.38102427817553836,-0.40773977162004865
4.797,-0.40252051260242994,-0.03326631977183049,-0.21705239621920086,-0.22675038850463844,-0.26314565319707045
4.798,-0.5384006020078045,0.08480996148786313,-0.09526971355683192,-0.23914113913058563,-0.36751863889377423
4.799,-0.44569056358635273,0.05760480332812835,-0.21765179059260814,-0.28927111741431283,-0.13914482959140792
4.8,-0.3780209247453055,-0.09540394683079874,-0.21669043800327203,-0.3615714383644171,0.05414720724837313
4.801,-0.4970265266252831,-0.06487107722021615,-0.1460413004258903,-0.3330707939183561,-0.12491831075110044
4.802,-0.4048971643802472,-0.12540815502608063,0.05310197330243584,-0.29345309997607694,0.15026233783439907
4.803,-0.5020262343849952,0.03127355141029332,-0.06934213023989388,-0.4806198427941313,0.0979570320671474
4.804,-0.4771330942504255,-0.04354090160808927,0.2193553195976941,-0.2146792065049535,0.056659061347061654
4.805,-0.6036114122391616,0.13131731729516682,0.24042511285433618,-0.09420015254170719,0.09645279973257584
4.806,-0.5841723897819338,0.0074539359709625275,0.18810293275947348,-0.24270078438509712,0.1392955134494337
4.807,-0.6461555501937146,-0.09819550164551946,0.03632772708954614,-0.28864388398716573,0.18953903720620396
4.808,-0.30616727826297085,0.007833675615357596,0.014119332822533082,-0.1219406298171277,0.40518350587868573
4.809,-0.5499957524644885,0.1615607957157136,0.18953337505058954,-0.110622647776773,0.4047789561621182
4.81,-0.3391183663428998,-0.13561592186407018,0.29848940389283274,-0.08991637556067299,0.24742372282866237
4.811,-0.2921489912764721,0.012446138767562911,0.2598685391986427,-0.09954466470608313,0.16576614680581137
4.812,-0.33298785736583725,0.0788577617806746,0.348386303107183,-0.16360889483309654,0.19329594076220083
4.813,-0.5397022824205304,-0.10592783041599728,0.37070714084470036,0.110423611676898,-0.27556396333763616
4.814,-0.4356672033253674,-0.04409319354865336,0.2590919599003355,0.008547025891341705,-0.46627224989922345
4.815,-0.29598634259321344,0.1027819700177444,0.14521312096298938,0.10212591385539807,-0.6806885179974735
4.816,-0.3654167976637095,-0.08279380500167988,0.15497883705075632,0.1759556704751799,-0.8298351285195336
4.817,-0.4801419402598666,0.1379955018955637,0.22303188783303696,0.2372736844726704,-0.6941734959606718
4.818,-0.4508927683957058,-0.14975725155320768,0.40535170403443443,0.17974416339036361,-0.6251821259778002
4.819,-0.41783639638117553,0.019000599186009305,0.5280935819172442,0.4243212622514172,-0.20027592994726287
4.82,-0.4139600659800951,0.02309527556962089,0.4749088159996769,0.28164353555480975,0.31490601923482975
4.821,-0.2892659073988323,-0.12402480182097872,0.46955427203522215,0.5401573961680266,0.5013085195970567
4.822,-0.5524396780397823,0.12483287096160363,0.40182591279025137,0.39855208768378597,0.5915134811159326
4.823,-0.5167038986990766,-0.09997666061264515,0.46544167601772524,0.5166760033148022,0.6611515946451222
4.824,-0.41084406581994704,0.031030361545375487,0.4123533424087592,0.44696987258059195,0.7651307259062818
4.825,-0.5957606406940849,0.0819491885345219,0.44398550354136923,0.4887370990674406,0.5056487950174742
4.826,-0.3636427671596385,0.05902903945866156,0.4596380889008412,0.4284984980645319,0.16637970928535184
4.827,-0.19158968518711733,-0.13204536856624147,0.4713313291160631,0.4834719162451073,0.20900771592825407
4.828,-0.4578866033686497,-0.13597544738489162,0.4454695776269845,0.48517203932845376,0.01060498089377103
4.829,-0.3524092496438941,-0.10822048865378181,0.5236934179101761,0.5393520804765806,-0.07415982500520446
4.83,-0.2904764281271063,-0.04812522700226208,0.33966065780902494,0.7651321089316323,-0.24125061320877292
4.831,-0.2908826295268382,0.00047985455223673685,0.31807216126558335,0.4248209120957404,-0.31172537470450445
4.832,-0.38199651709346244,-0.05955306920986517,0.40800127910959894,0.4726608862611593,-0.16713605855529118
4.833,-0.2954924425774143,-0.11032909111777219,0.401894314255697,0.3587774174103346,-0.45818662889388984
4.834,-0.5235627538061951,0.00202040808705764,0.4560277988940565,0.22452726372707477,-0.3746758811515189
4.835,-0.27471409422225246,-0.07807855939034888,0.4408492739160807,0.3455151895471144,-0.3013073033096874
4.836,-0.43353125804618586,-0.10849948665988428,0.41573729748532756,0.1554313785668939,-0.2471200494364082
4.837,-0.18903220826403858,0.10200168503150826,0.4213310150372517,-0.20485478983558403,-0.12798917764227005
4.838,-0.3741235190846224,0.12567572796648788,0.35645699262271874,0.08150366750655641,-0.2737571727723669
4.839,-0.4482209346042998,0.17215594943558463,0.2974345328205249,-0.005642875624954802,-0.1900333855032578
4.84,-0.47968137913259035,-0.05170903849054419,0.10628238662807976,-0.19258885375732565,0.16759063576698507
4.841,-0.44430203939254337,0.0944549907863281,0.3453311431428118,-0.21382947341898767,0.4514043621383559
4.842,-0.3686406993414785,0.11883941815239121,0.3801062501592487,-0.5847347951054506,0.5371096628768859
4.843,-0.33450246538187,-0.18691380816576625,0.34439985994301836,-0.582375572034104,0.7616429020119749
4.844,-0.3147376329930647,-0.018433583054357154,0.2833048088114558,-0.5622737508712087,0.6272165945897205
4.845,-0.5506695485649264,0.19517462900532667,0.15068596805396947,-0.5873509183824019,0.5934274887211299
4.846,-0.3694549711807215,0.003786647943446707,0.30948195824116065,-0.6232970165931531,0.2264501617376801
4.847,-0.3617135495382613,-0.007216510281431922,0.17668002905522381,-0.799111270169532,0.09609761429141525
4.848,-0.4726128691232316,0.03410523908077242,0.19826582459811767,-0.7931495921484333,-0.29810240357523793
4.849,-0.4760648718365218,-0.09117260215726268,0.025293785440140562,-0.7843377578330181,-0.3474335131174173
4.85,-0.4286129001522284,0.20688942782520334,-0.04830851949802786,-0.7637108551306973,-0.4736137588138005
4.851,-0.2819554297574403,0.09440080137970694,-0.002520252388155838,-0.776484778991888,-0.5960538811769228
4.852,-0.33501464333802994,-0.013483102069386917,0.004610591035979661,-0.7320565947244397,-0.2596102311356596
4.853,-0.3385006646106939,0.21085390829071546,-0.061806814988409314,-0.7635757560050576,-0.039999027319263906
4.854,-0.1572680364625376,0.0890020328763893,-0.0014296629853007975,-0.45305796390252906,0.15717458355202543
4.855,-0.3546865439118737,0.0007179399510325035,-0.20972362904049469,-0.5299597735075786,0.18242963705875656
4.856,-0.365686238817771,0.015584983481483627,-0.1591559533014152,-0.44622540921968945,0.2928155845863521
4.857,-0.4248900764743621,0.14864453749068238,-0.17918422445446333,-0.2267055644026128,0.15640188415745016
4.858,-0.31359054061606007,-0.007408916231840437,-0.07804739929406668,-0.46901424253873036,0.02430616863814694
4.859,-0.5053245625618831,-0.06491405946852069,-0.34722756780902353,-0.24336632579078465,0.15012904633097734
4.86,-0.45618239714889997,-0.13726035309206472,-0.1664826218861251,-0.03205192409551344,0.046415895373256216
4.861,-0.321518356951847,0.18780378522396635,-0.12341191632510798,0.08758301429964194,0.05349024699909644
4.862,-0.2754026106041384,0.2032809915074017,-0.18462203069823266,0.21433357292069383,0.09589602983346827
4.863,-0.45148275946051053,-0.03244957739201763,-0.13170455204626902,0.25371348347914396,0.08291002902654887
4.864,-0.19494044189327536,-0.030998637072399013,-0.13455181722459555,0.2756872490515412,0.15373044336688726
4.865,-0.20040904889551542,0.21268857437342484,-0.1922135230053582,0.5049820135282598,0.19263765796263915
4.866,-0.45326644566597596,0.0433311823302373,-0.14603402948661443,0.600805000438212,0.11264360198749962
4.867,-0.1738781650524585,0.00281311458338572,-0.3171091410615729,0.5926080898378584,0.1329184873025978
4.868,-0.28473362099101396,-0.03437288744701013,-0.2880727604784382,0.6377275000955369,-0.11824243029920728
4.869,-0.18236555602535137,0.04546156890071193,-0.37444500434126604,0.6300540008677002,-0.3158809128320282
4.87,-0.34905889858258177,0.08885822295029946,-0.3064288001319865,0.7735706045324684,-0.7123560479660441
4.871,-0.17336264891345232,0.02192343950427269,-0.578417031660754,0.6028246198963794,-0.6138750305264973
4.872,-0.33943909914509507,-0.19745733920673517,-0.2597545078741123,0.7696595392900621,-0.6042311735648737
4.873,-0.19643490210858217,0.03326817653133863,-0.37279182263071997,0.7443199282811718,-0.3739726161408321
4.874,-0.1499394837893899,0.11965895572004565,-0.3724046918631269,0.6593545520680659,-0.4123439075749433
4.875,-0.2043290304509367,-0.017972319440135165,-0.45450205329100035,0.6189499398467693,-0.03369737446956508
4.876,-0.26877140309457476,0.015977168496444163,-0.4896734513451576,0.6583100086540625,0.4889336620815445
4.877,-0.41794408871782146,0.12441888320564658,-0.39889859058183685,0.6370744003016809,0.7397671522641227
4.878,-0.13671961327679566,0.08105850287739896,-0.45527340812330636,0.557358664304314,0.7241364360641933
4.879,-0.35256824721232044,0.041181459693827735,-0.4165055361600139,0.4575231362553331,0.9199767116021833
4.88,-0.19620306547722122,0.1435610036229224,-0.29735907625339575,0.29595969676715167,0.6998846750200882
4.881,-0.3938642525167212,0.1367040707771181,-0.4836309132588397,0.23762205211106302,0.29537250647978613
4.882,-0.2553078670145309,0.07439283460019314,-0.43907505765796007,0.08770828472002394,0.11500888508135407
4.883,-0.2284776486835941,-0.16578913651025295,-0.319599918238154,0.027785870069376356,0.019981752152264012
4.884,-0.11190920559818182,-0.04177162894273624,-0.3917737701971008,-0.034511066122794976,-0.2870631287298075
4.885,-0.2649910082190607,-0.025436897829089786,-0.3640890815923124,0.1169646966241702,-0.7328159564387069
4.886,-0.036843593271174424,-0.12595627434621903,-0.11623802031391248,-0.15960477170663834,-0.5872099677618074
4.887,-0.2906937809503627,-0.07047249935599192,-0.4558971985539888,-0.0959827897419422,-0.5078659013505327
4.888,0.05951924621630339,-0.045185899336941684,-0.16987014606265632,-0.15794067446123422,-0.4569745626426064
4.889,-0.1773521354208897,-0.10589098696206645,-0.3801583447126075,-0.40420690124966135,-0.2829471364301155
4.89,-0.06893750425329154,-0.11782202432819448,-0.2554272826553508,-0.3062611419975119,-0.32633597445362417
4.891,-0.24120841159484718,0.020978195197531108,0.025427875707306535,-0.3146406306548735,-0.15364754476326842
4.892,-0.24545821467806983,-0.03677517085804688,-0.08607702968137565,-0.3782486200125934,-0.03287809387425458
4.893,-0.25036260796093,0.12458458182197599,-0.27351993480496584,-0.44069857084736275,0.006538340977884076
4.894,-0.1475545028672711,-0.17697556041286566,-0.14209359909678523,-0.45005675862749567,0.008544200198300655
4.895,-0.09027557970557926,-0.05970008240281856,-0.14863251165572525,-0.4609472993069193,0.12918710731107091
4.896,-0.0972856919919704,0.02592139926181153,-0.034031116194146796,-0.4550221520839469,0.24013638444276825
4.897,-0.17227792953801635,-0.10869686922533348,-0.15495161579242595,-0.4853244813702575,0.3378318059118257
4.898,-0.2245641249037003,-0.18689706630108896,-0.3054160010310484,-0.43341077224584834,0.5387297609514163
4.899,-0.2611799613484913,-0.11591609988844222,-0.002004699647837213,-0.46989425232012044,0.7351386668156499
4.9,-0.29750086263569153,-0.133480521713746,-0.038766257864286134,-0.43979773626030233,0.6150498890371192
4.901,-0.07648505453098324,-0.07254712396979254,-0.27588101604534243,-0.43037973945276375,0.4082546247670564
4.902,-0.11963360976000514,-0.2952762036289286,-0.014357531424052515,-0.33918376809005935,0.2390778268194494
4.903,-0.002592847581841917,-0.23946637452004205,0.03885629438146504,-0.2413195613807433,-0.16056971493553762
4.904,-0.048432168484980165,-0.24413269271011054,-0.022289142961774727,-0.20888480598600753,-0.42732364535829415
4.905,-0.2628533652529663,-0.06935702833076542,0.02662084452666006,-0.30565329219628207,-0.603164390248622
4.906,-0.11693507940317135,-0.11908483836152962,0.09616419227831166,-0.3350529332456593,-0.9610706518633013
4.907,-0.049940785014523065,-0.08333808661996779,0.03358718346592941,-0.18420200004074824,-0.7573264703368608
4.908,-0.03572781796735375,-0.16376348085985382,0.23238253302827494,-0.33505100753875233,-0.8333941541844755
4.909,-0.15123238332570318,-0.153040580963052,0.20846364760345656,-0.1228407828107452,-0.5884320573738209
4.91,-0.056849095439858804,-0.02179699034462035,0.3233424590124271,-0.0023665549080500864,-0.3259172633726739
4.911,-0.23532933683258594,-0.11663650223639208,0.1240668628970892,-0.0264534319722727,0.04683347925116042
4.912,-0.12105095084541981,-0.20257903738899408,0.06922878757583611,0.13377933230616323,0.564413360425404
4.913,-0.1952290800885343,-0.28445228598065586,0.3089923149355278,0.09799929724627601,0.7165192594376124
4.914,0.04678671911421636,-0.1454245927783638,0.07737406241699346,0.02730718289084757,0.8879343782478704
4.915,-0.2435719406208911,-0.3264094843973524,0.3258448985083564,0.18693827058276594,0.6982753625346727
4.916,-0.040397434036251956,-0.10068974262557512,0.21075426280538395,0.3006335251353337,0.5525088149337684
4.917,-0.055823065876385795,-0.14753119960473685,0.3457634313441366,0.19088499623832883,0.45785686350622923
4.918,-0.2833754751216121,-0.2787911711530683,0.0998010100889285,0.17666799700706418,0.0045747687981246565
4.919,-0.11305835051353115,-0.16987790046185833,0.5211509746466179,0.3517226758762595,0.09631009970450544
4.92,-0.1854754891121121,-0.14384221919246098,0.361631348772473,0.47368569979610353,-0.11916186542751711
4.921,-0.08766641662926775,-0.10840082502704693,0.36636037374688035,0.41831083790766255,-0.06517147876157596
4.922,-0.027911389222223415,-0.2889264325296993,0.3401941371325163,0.5201376014872277,-0.33427881098093903
4.923,-0.12411943273387016,-0.3364601690413908,0.1505876099255052,0.3811606687318473,-0.36246294208410595
4.924,-0.06691455478038147,-0.335185384034698,0.43892354330440864,0.3128103043986933,-0.5073716389732141
4.925,0.12175441923081086,0.014487729016810114,0.6245034368308192,0.5724735712678041,-0.6018508258229492
4.926,-0.1734730878403109,-0.10648262530578642,0.24713972155431158,0.6368613309741157,-0.5838798066301962
4.927,-0.10799640745268814,-0.24076645298974686,0.6575115941704793,0.5980690479818492,-0.4124169476016253
